index,timestamp,body1,body2,body3,body1_ratio,body3_ratio,body_avg_outer,body_avg_outer_ratio,range1,range2,range3,range_ratio_1_to_2,range_ratio_3_to_2,upper_tail1,lower_tail1,upper_tail2,lower_tail2,upper_tail3,lower_tail3,middle_high,middle_low,middle_point,middle_close,middle_open,middle_is_bullish,candle1_is_bullish,candle3_is_bullish,is_doji_1,is_doji_2,is_doji_3,max_upside,max_downside,larger_move
5286,2025-06-28 14:33:23.820324,4.786899119433656,22.72945276117389,7.919767739404051,0.2106033598666557,0.34843635799857353,6.3533334294188535,0.2795198589326146,186.3792312847727,163.76250681052625,144.77657980364893,1.1381068531175702,0.8840642624697722,18.741334998965613,162.85099716637342,58.66164020826545,82.3714138410869,113.50800453434204,23.348807529902842,55661.892816372776,55498.13030956225,55580.01156296751,55603.23117616451,55580.50172340334,True,False,False,True,False,True,640.4728413251214,2271.857010814201,DOWN
5294,2025-06-28 16:33:23.820324,19.564527713126154,44.36591462414799,3.309026256247307,0.44098105220797923,0.07458487634663193,11.43677698468673,0.25778296427730557,81.73930024962465,237.08022066721605,155.2547224612208,0.3447748615198068,0.6548615570893542,1.7811669602670008,60.393605576231494,27.393149108960642,165.32115693410742,148.4782031006107,3.467493104362802,55906.28743236992,55669.207211702706,55787.74732203632,55834.52836863681,55878.89428326096,False,True,True,False,False,True,432.7370822563171,2602.788129290093,DOWN
5302,2025-06-28 18:33:23.820324,15.700117143569514,34.83757203287678,5.549589832611673,0.4506662269331818,0.15929898407886853,10.624853488090594,0.3049826055060252,105.69211185378663,126.49649654153473,174.51400202565128,0.8355339060246855,1.3795955366111674,60.839836920946254,29.15215778927086,91.65892450865795,0.0,15.076528909608896,153.8878832834307,56105.78475547297,55979.28825893143,56042.536507202196,56014.12583096431,55979.28825893143,True,True,True,False,False,True,177.94789709043835,2857.5773144559716,DOWN
5310,2025-06-28 20:33:23.820324,11.069333692954388,41.17957129320712,5.294104665503255,0.26880643351380296,0.128561432264754,8.181719179228821,0.19868393288927846,260.95752883022215,78.00262565790763,245.90109253850824,3.3454967269267453,3.152471990070499,156.60763127031532,93.28056386695243,25.700538901910477,11.122515462790034,133.38040864327922,107.22657922972576,55917.92381071648,55839.92118505857,55878.92249788753,55892.22327181457,55851.04370052136,True,False,False,True,False,True,212.23613490178832,2693.963305141304,DOWN
5318,2025-06-28 22:33:23.820324,12.893997312719875,43.06282119863317,18.124179380669375,0.2994229582229307,0.4208776591080531,15.509088346694625,0.3601503086654919,196.79734464043577,134.4459320903843,150.22776820373838,1.4637657055189615,1.1173842589952396,82.85152619971632,101.05182112799957,62.110447919119906,29.272662972631224,93.21525442197162,38.88833440109738,55781.544083469526,55647.09815137914,55714.32111742433,55719.433635550406,55676.37081435177,True,False,False,True,False,False,253.74202064651035,2529.361924678109,DOWN
5322,2025-06-28 23:33:23.820324,16.267251746518014,43.68662536251941,16.882149523517,0.3723622873483465,0.38643748248865445,16.574700635017507,0.37939988491850046,189.5758862510047,113.11115600771154,180.0888122375618,1.6760140462014201,1.5921401442072074,67.81724771902373,105.49138678546296,69.42453064519214,0.0,23.92033478263329,139.2863279314115,55849.85206656805,55736.74091056034,55793.29648856419,55780.427535922856,55736.74091056034,True,False,True,True,False,True,174.76664950665145,2608.337295817968,DOWN
5328,2025-06-29 01:03:23.820324,2.027403238345869,41.06750850284152,12.6704298704135,0.04936757335073273,0.3085268703246708,7.348916554379684,0.17894722183770176,30.681232892929984,143.50383720918035,125.45045816010679,0.21380078393448854,0.8741958445141937,9.057492850864946,19.59633680371917,84.70013883840875,17.73618986793008,112.78002828969329,0.0,55964.38895777802,55820.88512056884,55892.63703917343,55838.62131043677,55879.68881893961,False,False,True,True,False,False,-69.00318069471541,2707.6778464272065,DOWN
5347,2025-06-29 05:48:23.820324,1.810466524642834,28.666212339994672,7.548799172756844,0.06315680994649224,0.2633343771833041,4.679632848699839,0.16324559356489818,182.49265582950466,172.57927286974154,207.47247174970835,1.0574424888627587,1.2021864984116795,157.76765320714185,22.914536097719974,21.163180916482816,122.74987961326406,143.0528976799833,56.870774896968214,55314.230351626196,55141.651078756455,55227.940715191326,55264.40095836972,55293.06717070971,False,False,False,True,False,True,110.84803112474037,2337.4782992588152,DOWN
5354,2025-06-29 07:33:23.820324,19.980576510017272,43.20503900224867,2.8302356468630023,0.46245940222336923,0.06550707306885428,11.405406078440137,0.26398323764611176,28.585258069404517,103.81023013177037,113.90868363788468,0.2753607041726055,1.0972780186817421,0.0,8.604681559387245,0.0,60.6051911295217,2.2608044077569502,108.81764358326473,55303.84310683467,55200.0328767029,55251.937991768784,55260.63806783242,55303.84310683467,False,False,True,False,False,True,1.6767162216638098,2525.8061431029637,DOWN
5361,2025-06-29 09:18:23.820324,4.960453372099437,22.233731479209382,9.101907922195096,0.22310485204599706,0.4093738350085873,7.031180647147266,0.3162393435272922,140.16525727965927,132.70551743726537,200.58250458764087,1.0562127331738138,1.5114857954754095,97.9254642688029,37.27933963875694,18.21796339556022,92.25382256249577,161.3841898540195,30.096406811426277,54988.17048754916,54855.4649701119,54921.81772883053,54969.9525241536,54947.71879267439,True,True,True,True,False,True,214.58324107456428,2503.005348340688,DOWN
5363,2025-06-29 09:48:23.820324,9.101907922195096,42.69904674186546,13.305859637985122,0.21316419491095756,0.3116195946580471,11.20388378009011,0.26239189478450237,200.58250458764087,216.90870083425398,169.6105699533946,0.9247324049988737,0.7819445199803156,161.3841898540195,30.096406811426277,71.43734195462457,102.77231213776395,61.59011325157917,94.7145970638303,55016.05049527543,54799.14179444117,54907.5961448583,54901.91410657894,54944.6131533208,False,True,True,True,False,True,228.80482504679821,2551.43695705563,DOWN
5377,2025-06-29 13:18:23.820324,2.885932051714917,29.738838501441933,8.676806331241096,0.0970425274536189,0.2917668197034793,5.7813691914780065,0.19440467357854907,175.53649494826095,120.08725477414555,243.2248066214015,1.461741258707277,2.0254006728594742,153.8586348678,18.791928028746042,62.501679451765085,27.84673682093853,82.10401859888952,152.4439816912709,54888.34386090336,54768.25660612922,54828.30023351629,54796.103342950155,54825.8421814516,False,False,False,True,False,True,188.6469403186711,2857.336953005215,DOWN
5385,2025-06-29 15:18:23.820324,18.28166324844642,43.678675088602176,4.192875390544941,0.4185489420492282,0.0959936486635571,11.237269319495681,0.25727129535639265,173.9288535102678,175.51530928865395,70.54200432656944,0.9909611544154416,0.40191368270078065,90.05573209645809,65.59145816536329,70.52914820603473,61.30748599401704,54.7509518184379,11.598177117586602,54963.48913597902,54787.973826690366,54875.73148133469,54849.28131268438,54892.959987772985,False,True,True,False,False,True,117.0022653944834,3108.8923958908053,DOWN
5391,2025-06-29 16:48:23.820324,4.3648306929608225,42.22821147320792,8.720915166552004,0.10336290694504383,0.20651869596904593,6.542872929756413,0.1549408014570449,206.64784081131802,262.7085852294331,202.94642906592344,0.7866048253841603,0.7725154048113153,50.7181609703548,151.5648491480024,96.8357427348019,123.64463102142327,134.54999239095196,59.67552150841948,54653.04658108294,54390.33799585351,54521.69228846823,54513.98262687493,54556.21083834814,False,False,False,True,False,True,471.04145826094464,3002.5701659755214,DOWN
5397,2025-06-29 18:18:23.820324,8.897340371680912,31.86089894536417,7.607903694413835,0.2792557858125185,0.23878496672237812,8.252622033047373,0.2590203762674483,158.86281952606078,128.02391841406643,189.79418186440307,1.2408839027427079,1.4824900238606487,72.73731729102292,77.22816186335695,0.0,96.16301946870226,74.35644030378899,107.82983786620025,54606.14043665057,54478.1165182365,54542.12847744353,54574.2795377052,54606.14043665057,False,False,False,True,False,True,450.6052692856392,3167.590691932368,DOWN
5407,2025-06-29 20:48:23.820324,5.17068858910352,22.475173561259,6.255338148373994,0.23006223177810564,0.27832212869565875,5.713013368738757,0.2541921802368822,192.58637192905735,58.68218812365376,214.73088983050548,3.2818539677362364,3.659217501876881,129.27582768136926,58.139855658584565,23.99167621564993,12.21533834674483,149.7145343878583,58.76101729427319,54307.015806922136,54248.33361879848,54277.67471286031,54283.024130706486,54260.54895714523,True,False,True,True,False,True,715.0590338688635,3156.9577834290976,DOWN
5420,2025-06-30 00:03:23.820324,8.170021670906863,33.910978250263724,11.341790729726199,0.24092556724881048,0.3344577866796867,9.75590620031653,0.2876916769642486,172.2150522625525,178.83231060545222,200.26438039517961,0.9629974118183877,1.1198445052639943,132.18551479720918,31.859515794436447,81.40406852432352,63.51726383086498,41.76040981151891,147.1621798539345,54047.50606088564,53868.673750280184,53958.08990558291,53966.10199236131,53932.19101411105,True,False,False,True,False,True,1034.643841146266,2837.372976151695,DOWN
5424,2025-06-30 01:03:23.820324,14.310667812940665,41.41052240820136,5.836277769012668,0.3455804703904541,0.1409370717780849,10.073472790976666,0.2432587710842695,175.93731643858337,180.33419479458098,199.57607722217654,0.9756181662551237,1.1067012412677142,100.15123886132642,61.47540976431628,0.0,138.92367238637962,152.04138406355924,41.698415389604634,53970.84655162875,53790.512356834166,53880.67945423146,53929.436029220546,53970.84655162875,False,True,True,True,False,True,1112.0542924977126,2771.416961980787,DOWN
5442,2025-06-30 05:33:23.820324,10.31307285020739,33.112340041363495,15.334193924696592,0.3114570832905327,0.4630960513675965,12.823633387451991,0.3872765673290646,109.53118021309638,249.63011158345034,165.30027583680203,0.43877391040015035,0.662180835429955,93.89715566139057,5.320951701498416,121.51589447022707,95.00187707185978,71.63281506819476,78.33326684391068,53830.648926108515,53581.018814525065,53705.83387031679,53709.13303163829,53676.020691596925,True,False,True,True,False,True,1286.8998764123826,2747.914073139138,DOWN
5448,2025-06-30 07:03:23.820324,13.865727563854307,31.86038051005744,8.982337344168627,0.43520282375401265,0.28192812516263427,11.424032454011467,0.35856547445832343,184.3306269146633,261.03316573584743,124.96710823544709,0.706157879957663,0.47874034658840087,92.14439958225557,78.32049976855342,114.93939732867875,114.23338789711124,59.36960779079527,56.61516310048319,53924.54695204078,53663.51378630493,53794.030369172855,53777.74717420204,53809.6075547121,False,False,True,True,False,True,1198.7033775563177,2836.110571995203,DOWN
5450,2025-06-30 07:33:23.820324,8.982337344168627,39.98932080024679,6.534948858898133,0.22461840222385557,0.16341735063571783,7.75864310153338,0.1940178764297867,124.96710823544709,221.28976336173946,233.15478310855542,0.5647215955089843,1.0536175716696863,59.36960779079527,56.61516310048319,133.38266920926253,47.91777335223014,92.59459990884352,134.02523434081377,53765.418439311325,53544.128675949585,53654.773557630455,53632.03577010206,53592.046449301815,True,True,False,True,False,True,1337.9601890987178,2696.853760452803,DOWN
5452,2025-06-30 08:03:23.820324,6.534948858898133,13.837466840159323,4.451141135461512,0.4722648252303158,0.32167312029564094,5.4930449971798225,0.3969689727629784,233.15478310855542,214.2272149664568,143.06334803824575,1.0883527713556946,0.6678112678664392,92.59459990884352,134.02523434081377,134.09487475939386,66.29487336690363,52.35506376523699,86.25714313754725,53915.60819465554,53701.380979689086,53808.49458717232,53781.51331989615,53767.67585305599,True,False,True,True,True,True,1184.2391595568552,2850.5747899946655,DOWN
5460,2025-06-30 10:03:23.820324,4.873551491589751,17.36300776486314,6.811514992499724,0.28068590175097263,0.39230040582507414,5.842533242044738,0.3364931537880234,147.12846967487712,199.3407301725092,169.91467432063655,0.7380753022603677,0.8523831239786902,27.389348321477883,114.86556986180949,79.97007819248392,102.00764421516214,144.68076045704947,18.422398871087353,53800.601156257464,53601.260426084955,53700.93079117121,53720.63107806498,53703.26807030012,True,False,True,True,True,True,1291.8029555579633,2743.0109939935573,DOWN
5469,2025-06-30 12:18:23.820324,9.430223947310878,23.6365886941785,1.9667622811102774,0.3989672143185986,0.08320838114827776,5.698493114210578,0.2410877977334382,146.04432278621243,127.24707258443232,156.28344840359205,1.1477224569493145,1.2281889494934606,79.91968782623007,56.69441101267148,88.58973585337662,15.020748036877194,125.16385401222215,29.152832110259624,53795.33603865772,53668.08896607329,53731.7125023655,53683.10971411016,53706.74630280434,False,False,True,True,False,True,1261.0212443636701,2773.7927051878505,DOWN
5471,2025-06-30 12:48:23.820324,1.9667622811102774,23.3353181710263,6.093008328716678,0.08428264258904587,0.2611067174683697,4.029885304913478,0.17269468002870778,156.28344840359205,160.28900749733293,67.66665365071822,0.9750103943103676,0.4221540497831339,125.16385401222215,29.152832110259624,7.978928528551478,128.97476079775515,8.27412074237509,53.29952457962645,53847.30618608867,53687.01717859133,53767.161682339996,53839.327257560115,53815.99193938909,True,True,True,True,False,True,1225.5720643891764,2809.2418851623443,DOWN
5500,2025-06-30 20:03:23.820324,12.82644868540956,31.26809567514283,14.57604684211401,0.4102088217545717,0.46616356152771776,13.701247763761785,0.4381861916411447,130.6203839652444,177.30118674131518,54.68350758332235,0.7367146625804671,0.30842155423982764,73.49466628884693,44.29926899098791,0.0,146.03309106617235,0.0,40.10746074120834,54092.49443013123,53915.19324338991,54003.84383676057,54061.226334456085,54092.49443013123,False,True,False,True,False,False,988.8899099686023,3045.9240395829183,DOWN
5529,2025-07-01 03:18:23.820324,7.650540747090417,17.411185498662235,5.214162929245504,0.43940378141845865,0.2994720221461156,6.4323518381679605,0.36943790178228714,159.5449515560249,107.49120271104766,57.41905591770774,1.4842605490693546,0.5341744670218148,3.9853553229695535,147.90905548596493,22.958881154525443,67.12113605785999,25.836808919731993,26.36808406873024,53618.66163717887,53511.17043446782,53564.91603582335,53595.702756024344,53578.29157052568,True,True,False,True,False,True,1427.8177109058233,2606.9962386456973,DOWN
5535,2025-07-01 04:48:23.820324,14.692847345293558,38.31688268113794,14.979117284870881,0.38345622913959887,0.39092734681792307,14.83598231508222,0.38719178797876097,239.17421744459716,178.2766536542622,124.88925730474148,1.3415902337298502,0.7005362437806543,70.30999977018655,154.17137032911705,98.00941993341985,41.9503510397044,10.216886475740466,99.69325354413013,54059.084450431044,53880.80779677678,53969.94612360391,53961.075030497625,53922.75814781649,True,False,False,True,False,False,1022.7876231252594,3012.026326426261,DOWN
5545,2025-07-01 07:18:23.820324,7.09587825347262,37.13136299738835,18.48718054992787,0.1911020140567345,0.49788585868038765,12.791529401700245,0.34449393636856107,196.5396300593202,180.8093864952025,100.03440408762981,1.0869990428540892,0.5532589099863136,102.36020144211216,87.08355036373541,143.67802349781414,0.0,7.492028817068785,74.05519472063315,54174.38625951338,53993.57687301818,54083.98156626578,54030.70823601557,53993.57687301818,True,False,False,True,False,False,908.7521804633943,3126.0617690881263,DOWN
5573,2025-07-01 14:18:23.820324,16.27973818164901,42.18330136458826,13.938322032736323,0.3859284990746459,0.3304227403224814,15.109030107192666,0.35817561969856365,146.28835127456114,194.87219812291733,120.76229072370188,0.7506886702344707,0.6196999463593571,53.90586602406984,76.10274706884229,116.55974731726019,36.129149441068876,54.636066009094066,52.18790268187149,54450.31118073463,54255.43898261171,54352.87508167317,54333.75143341737,54291.56813205278,True,True,False,False,False,False,639.8586650560028,3394.955284495518,DOWN
5583,2025-07-01 16:48:23.820324,6.443667289560835,40.20402739092242,6.645559999291436,0.16027417419916834,0.16529587781526392,6.544613644426136,0.16278502600721612,287.5885175990552,131.47547644659062,125.97449406054511,2.1873928535705476,0.9581596314786494,151.6040963718042,129.54075393769017,26.045976721048646,65.22547233461955,11.168162081579794,108.16077197967388,54433.710100345495,54302.234623898905,54367.9723621222,54367.460096233524,54407.66412362445,False,True,True,True,False,True,624.7613846069726,3410.052564944548,DOWN
5592,2025-07-01 19:03:23.820324,10.235304254812945,33.57288371962204,5.07780066975829,0.30486818887204525,0.15124708119101826,7.656552462285617,0.22805763503153176,110.90069485300774,125.2375559236898,162.93659079467034,0.8855226695783025,1.301020205903343,84.23638215415849,16.4290084440363,52.47948926515528,39.185182938912476,88.70906326945988,69.14972685545217,54323.6379752491,54198.40041932541,54261.019197287256,54237.58560226432,54271.15848598394,False,True,False,True,False,True,731.7145494419165,3303.099400109604,DOWN
5594,2025-07-01 19:33:23.820324,5.07780066975829,10.664323747434537,4.9069778310804395,0.4761483981560322,0.4601302386624268,4.9923892504193645,0.4681393184092295,162.93659079467034,186.9699306306211,83.56334801109915,0.8714587968509697,0.44693469013574916,88.70906326945988,69.14972685545217,114.48757849600224,61.81802838718431,28.10738648258848,50.54898369743023,54488.78975553678,54301.81982490616,54395.304790221475,54363.637853293345,54374.30217704078,False,False,False,True,True,True,597.4289565076979,3437.3849930438228,DOWN
5614,2025-07-02 00:33:23.820324,20.90913441520388,43.544395947908924,18.434648622867826,0.48017968696171504,0.42335295326913563,19.671891519035853,0.45176632011542533,220.17841892517026,146.9468163141937,117.54915738695126,1.4983544689692134,0.7999435464842874,124.25978058145847,75.00950392850791,103.40242036628479,0.0,63.279058313171845,35.835450450911594,54695.850266384085,54548.90345006989,54622.376858226984,54592.4478460178,54548.90345006989,True,True,True,True,False,False,370.35688850218867,3664.457061049332,DOWN
5638,2025-07-02 06:33:23.820324,6.644373613853531,25.17866749933455,8.07725523183035,0.2638890089806832,0.3207975653216686,7.3608144228419405,0.2923432871511759,72.95350268681068,103.8347976275254,287.3244434179651,0.7025920438397575,2.7671305764821823,3.859697805106407,62.44943126785074,37.17911265487783,41.477017473313026,137.14347682060907,142.10371136552567,54556.273662264706,54452.43886463718,54504.35626345094,54493.915882110494,54519.09454960983,False,True,True,True,False,True,488.3774832782292,3546.4364662732914,DOWN
5640,2025-07-02 07:03:23.820324,8.07725523183035,37.516814502530906,18.559385314249084,0.21529693655855173,0.49469512698091833,13.318320273039717,0.35499603176973504,287.3244434179651,204.5661508477424,231.12434930481686,1.404555163340876,1.1298269452058156,137.14347682060907,142.10371136552567,55.44062382179254,111.60871252341894,78.2568907240784,134.30807326648937,54635.90813059279,54431.34197974505,54533.625055168915,54580.467506771,54542.95069226847,True,True,False,True,False,True,459.1086915602573,3575.7052579912634,DOWN
5655,2025-07-02 10:48:23.820324,17.10863392034662,35.78397619763564,8.440708856156562,0.4781088000353924,0.23587956826089845,12.77467138825159,0.35699418414814543,272.339687294123,86.1209592894229,257.0708944100552,3.1622927745020006,2.9849980368440674,132.49690954688413,122.73414382689225,8.366349121046369,41.97063397074089,98.12998246138159,150.50020309251704,54612.64706860804,54526.52610931862,54569.58658896333,54568.49674328936,54604.280719487,False,True,False,True,False,True,423.1471577658449,3611.6667917856757,DOWN
5660,2025-07-02 12:03:23.820324,2.065618417742371,30.231567391834687,12.13031098270585,0.06832654063117742,0.40124651247762144,7.097964700224111,0.23478652655439944,163.543155227635,97.03700199692685,203.45885209668631,1.6853690021546048,2.096714118425978,106.71214860231703,54.7653882075756,17.84336872575659,48.96206587933557,112.52268011248088,78.80586100149958,54757.383423162195,54660.34642116527,54708.86492216373,54709.308487044604,54739.54005443644,False,False,False,True,False,True,283.8688245654412,3750.9451249860795,DOWN
5676,2025-07-02 16:03:23.820324,1.5670665623329114,20.26363963955373,5.855961855631904,0.07733391385790668,0.28898864961067133,3.7115142089824076,0.18316128173428903,151.92445453825349,136.49051343033352,125.55074534055893,1.1130770243295893,0.9198496084831684,120.3197577185565,30.03763025736407,116.22687379077979,0.0,106.70324306552357,12.991540419403464,54876.77128331932,54740.28076988899,54808.52602660416,54760.54440952854,54740.28076988899,True,True,False,True,False,True,184.20772012501402,3850.6062294265066,DOWN
5680,2025-07-02 17:03:23.820324,18.086709914678067,37.6586977834595,11.590514240284392,0.48027974888239855,0.3077778819366184,14.83861207748123,0.39402881540950846,89.2847517900882,192.71097640582593,98.97605758726422,0.46330911427725496,0.5135984438106559,62.32345128526504,8.87459059014509,155.05227862236643,0.0,13.23078259680915,74.15476075017068,54943.12639201903,54750.415415613206,54846.77090381612,54788.074113396666,54750.415415613206,True,True,False,False,False,False,-84.00201546095195,3888.851106638467,DOWN
5693,2025-07-02 20:18:23.820324,6.0439434154031915,16.500780303249485,6.311227657555719,0.366282279039432,0.382480557983846,6.177585536479455,0.37438141851163903,24.605486375170585,197.223583409228,142.93727133458015,0.12475935154324604,0.7247473596400144,4.075635680426785,14.485907279340609,137.09086341175134,43.631939694227185,15.812782767854515,120.81326090916991,54436.80409865545,54239.58051524622,54338.192306950834,54283.21245494045,54299.7132352437,False,True,False,False,True,True,277.71119198569795,3380.272509773182,DOWN
5699,2025-07-02 21:48:23.820324,0.9884279131074436,43.04316064091108,6.272528241497639,0.02296364621904591,0.14572647891325646,3.6304780773025414,0.08434506256615118,124.04387059396686,106.63234810301947,198.07091618489358,1.1632855582822372,1.8575124688573268,69.57047682365373,53.48496585720568,25.312870579669834,38.27631688243855,55.79392025256675,136.0044676908292,54491.61587509358,54384.98352699056,54438.299701042066,54423.259843873,54466.30300451391,False,True,True,True,False,True,100.75789651342347,3480.379903864414,DOWN
5708,2025-07-03 00:03:23.820324,9.51455221188371,33.28872868428152,15.656950956647051,0.2858190320850658,0.4703379064169563,12.585751584265381,0.378078469251011,91.49308814173128,170.76283365743438,168.23611956903915,0.5357904069762314,0.9852033722193668,55.79831695131725,26.18021897853032,94.98232226916298,42.491782703989884,9.621127100333979,142.95804151205812,54344.72959247114,54173.96675881371,54259.34817564243,54216.4585415177,54249.74727020198,False,False,False,False,False,True,262.9897126092401,3301.428378464778,DOWN
5711,2025-07-03 00:48:23.820324,1.0059176397553529,37.51303634744545,5.243905800962239,0.026815148484344256,0.13978889238378958,3.1249117203587957,0.08330202043406691,66.84387733616313,125.14034392095346,169.46011323282437,0.5341512995871734,1.354160520286456,32.1681770728901,33.669782623517676,63.299888732726686,24.32741884078132,116.06337140101823,48.1528360308439,54399.43971562679,54274.299371705834,54336.86954366631,54298.626790546616,54336.13982689406,False,False,True,True,False,True,185.46834458535886,3378.949746488659,DOWN
5740,2025-07-03 08:03:23.820324,4.8671867737866705,29.705435426840268,7.052856804315525,0.1638483564993946,0.23742647441359957,5.960021789051098,0.20063741545649708,101.94293379510054,183.28061830197112,124.04013521331217,0.5562122975116796,0.6767771538665645,18.91329439655965,78.16245262475422,153.57518287513085,0.0,79.30761439276102,37.67966401623562,54307.280789456934,54124.00017115496,54215.64048030595,54153.7056065818,54124.00017115496,True,True,False,True,False,True,-59.14601894351654,3257.7206831282965,DOWN
5742,2025-07-03 08:33:23.820324,7.052856804315525,39.67114380325802,6.269603963301051,0.1777830465209905,0.15803940502431785,6.661230383808288,0.1679112257726542,124.04013521331217,147.53924955776165,176.02199666578235,0.840726353055974,1.193051999338452,79.30761439276102,37.67966401623562,78.45588759077509,29.41221816372854,58.770624525313906,110.9817681771674,54156.49446136243,54008.95521180467,54082.724836583555,54078.03857377166,54038.3674299684,True,False,True,True,False,True,-46.0435232793825,3124.805039405903,DOWN
5745,2025-07-03 09:18:23.820324,7.7770336831817986,39.386005010172084,14.94384340983379,0.19745677890340113,0.3794201368220589,11.360438546507794,0.28843845786273004,78.55197447589308,181.4245264623023,122.6921037825523,0.43297329202187645,0.6762707676574597,31.887637879830436,38.88730291288084,38.70845884063601,103.33006261149421,78.5155231769022,29.2327371958163,53928.83716110059,53747.41263463829,53838.12489786944,53850.742697249785,53890.12870225996,False,False,True,True,False,False,198.5564154347303,2880.20510069179,DOWN
5750,2025-07-03 10:33:23.820324,5.713224330233061,23.81495699947118,0.6467118667642353,0.23990067797980594,0.02715570163652178,3.179968098498648,0.13352818980816386,265.0357334702567,124.10504473897163,142.5225009265123,2.135575826330852,1.148402155821126,132.37823109405872,126.9442780459649,72.22259323579783,28.06749450370262,54.21354702171084,87.66224203803722,53832.4797690122,53708.37472427323,53770.427246642714,53760.2571757764,53736.44221877693,True,True,True,True,False,True,266.25406666145864,2812.5074494650617,DOWN
5756,2025-07-03 12:03:23.820324,7.046321218098456,27.75269953123643,4.884141496615484,0.25389678615471717,0.17598797879529696,5.96523135735697,0.21494238247500705,210.68424781027716,32.08634730785707,150.79925168830232,6.566164910852485,4.699794907829092,49.89586734600016,153.74205924617854,2.8963021391100483,1.4373456375105889,1.6601620473666117,144.25494814432022,53622.5608942675,53590.474546959646,53606.51772061357,53619.66459212839,53591.911892597156,True,False,False,True,False,True,430.16359269060194,2648.5979234359183,DOWN
5772,2025-07-03 16:03:23.820324,2.8153808346542064,42.296408843300014,7.810933844506508,0.06656311757068185,0.18467132454304813,5.313157339580357,0.12561722105686499,193.69064461301605,183.7082293384301,229.8194511537804,1.0543384219124783,1.2510024835654123,74.89020950510894,115.9850542732529,141.3170361165321,0.0947843785979785,117.94955080663203,104.05896650264185,53746.61869708526,53562.91046774683,53654.76458241604,53605.301660968726,53563.005252125426,True,False,True,True,False,True,381.9167308881297,2696.8447852383906,DOWN
5777,2025-07-03 17:18:23.820324,8.061980153244804,24.632923273340566,0.1403968861050089,0.3272847507291199,0.005699562514245153,4.101188519674906,0.16649215662168254,85.89523050771095,217.73432889336254,96.68626631118968,0.3944955806660095,0.44405614311072966,8.198223723389674,69.63502663107647,56.79059012392827,136.3108154960937,40.62796649102529,55.917902934059384,53555.43266481678,53337.698335923415,53446.565500370096,53474.00915141951,53498.64207469285,False,True,False,True,False,True,590.1158129340765,2488.6457031924438,DOWN
5804,2025-07-04 00:03:23.820324,8.379626605055819,36.22302874724846,11.001166594003735,0.2313342339075482,0.30370642584213486,9.690396599529777,0.26752032987484153,187.72548964324233,252.11948065055913,181.03004446538398,0.744589387376346,0.7180327517661913,110.18818611743336,69.15767692075315,58.97494492768601,156.92150697562465,147.47586612831947,22.55301174306078,53874.77174280829,53622.65226215773,53748.71200248301,53779.573769133356,53815.796797880605,False,False,False,True,False,True,287.969310821165,2790.7922053053553,DOWN
5806,2025-07-04 00:33:23.820324,11.001166594003735,40.077873944537714,8.265488081844524,0.27449476509726645,0.20623569237437162,9.633327337924129,0.24036522873581903,181.03004446538398,119.2041481443448,161.51569039472088,1.5186555777083692,1.35495025054951,147.47586612831947,22.55301174306078,79.12627419980709,0.0,0.0,153.25020231287635,53687.35232634685,53568.14817820251,53627.75025227468,53608.226052147045,53568.14817820251,True,False,False,True,False,True,408.9310610294924,2669.830455097028,DOWN
5808,2025-07-04 01:03:23.820324,8.265488081844524,34.69593404979969,15.269324394743307,0.2382264178269685,0.44008973422727216,11.767406238293916,0.33915807602712034,161.51569039472088,49.655610895752034,287.37385895091575,3.252717819418436,5.787339109657397,0.0,153.25020231287635,0.0,14.959676845952345,155.5663168984247,116.53821765774774,53834.80825605343,53785.15264515768,53809.98045060555,53800.11232200363,53834.80825605343,False,False,True,True,False,True,226.70086269862077,2852.0606534278995,DOWN
5822,2025-07-04 04:33:23.820324,11.169863232498756,37.3198075145192,10.145790464943275,0.299301201597922,0.271860739394116,10.657826848721015,0.285580970496019,170.08202573109156,54.99552993629186,226.4228117171515,3.0926518196682284,4.117113008628976,106.29621546389535,52.615947034697456,17.67572242177266,0.0,148.56569597993075,67.71132527227746,53596.66674268898,53541.67121275269,53569.16897772084,53578.99102026721,53541.67121275269,True,False,False,True,False,True,442.34960308171867,2611.2491805431855,DOWN
5827,2025-07-04 05:48:23.820324,15.246606837761647,42.144109739747364,6.623381724610226,0.36177313821347895,0.1571603188562201,10.934994281185936,0.25946672853484953,57.16102119511197,205.01526627024577,94.76174307436304,0.27881348660037736,0.46221798404734693,41.914414357350324,0.0,154.0644149353975,8.806741595100902,30.923498298776394,57.21486305097642,53648.80704908736,53443.79178281711,53546.299415952235,53494.74263415196,53452.59852441221,True,True,True,False,False,True,504.11623687866086,2588.379618774583,DOWN
5843,2025-07-04 09:48:23.820324,11.827680845963187,38.85449333830911,3.6701460696567665,0.3044096018182156,0.09445872933409574,7.7489134578099765,0.19943416557615565,303.691763861505,182.40703941800166,295.64364286146156,1.6649125210873514,1.6207907534970092,148.03900358062674,143.8250794349151,0.0,143.55254607969255,146.43512161697436,145.53837517483043,53072.86945535051,52890.46241593251,52981.66593564151,53034.0149620122,53072.86945535051,False,True,True,True,False,True,1162.400010926045,2023.746138463859,DOWN
